,x,y,Cancer.cells,Fibroblast,MoMacDC
cosmx_bcc_xdonor_spot_0000001021,-438019.554570037,34154.46282159768,0.391304347826087,0.5217391304347826,0.0
cosmx_bcc_xdonor_spot_0000001022,-438030.29370047175,34492.15847377159,0.8695652173913043,0.0434782608695652,0.0434782608695652
cosmx_bcc_xdonor_spot_0000001023,-438022.54370047187,34891.11227811941,0.9375,0.0,0.0
cosmx_bcc_xdonor_spot_0000001024,-438040.18843731395,35267.18135706679,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001025,-438043.86512904323,35579.502159071795,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001026,-438013.3321620102,36013.85747042711,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001027,-438010.60620047187,36410.98727811941,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001028,-438020.83536713844,36755.841444786085,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001029,-438028.60144127975,37169.79783292888,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001030,-438028.68219358573,37550.9486909006,0.9130434782608696,0.0434782608695652,0.0
cosmx_bcc_xdonor_spot_0000001031,-438025.81958489004,37931.273908291914,0.8,0.04,0.0
cosmx_bcc_xdonor_spot_0000001032,-438005.73291822337,38314.30557495858,0.9583333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000001033,-438008.5149695054,38691.36006213805,0.2307692307692307,0.6153846153846154,0.1538461538461538
cosmx_bcc_xdonor_spot_0000001034,-438038.5245848901,39038.4514082919,0.0,0.8125,0.0625
cosmx_bcc_xdonor_spot_0000001035,-437991.3662515568,39457.18057495856,0.3333333333333333,0.4,0.0
cosmx_bcc_xdonor_spot_0000001036,-437989.96625155676,39816.5139082919,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001037,-437987.73291822337,40144.51390829189,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001038,-438009.6773626677,40489.06946384745,0.7777777777777778,0.1111111111111111,0.1111111111111111
cosmx_bcc_xdonor_spot_0000001040,-437999.8226618131,41364.05236983035,0.2307692307692307,0.6923076923076923,0.0769230769230769
cosmx_bcc_xdonor_spot_0000001044,-437980.3876962982,42850.3139058216,0.0,0.8571428571428571,0.0
cosmx_bcc_xdonor_spot_0000001045,-437984.81626772677,43196.885334393024,0.0,0.1428571428571428,0.2857142857142857
cosmx_bcc_xdonor_spot_0000001046,-438027.4779218623,43613.103379505825,0.0,0.1578947368421052,0.0
cosmx_bcc_xdonor_spot_0000001047,-438016.2805534412,44012.41390582162,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001048,-438004.71805344115,44337.62640582161,0.0625,0.1875,0.0625
cosmx_bcc_xdonor_spot_0000001049,-438045.58610899677,44771.14723915495,0.0,0.0555555555555555,0.0555555555555555
cosmx_bcc_xdonor_spot_0000001050,-438011.2147639675,45090.524432137405,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001051,-438021.6843995949,45522.16005966776,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001053,-438000.030553441,46267.0639058216,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001054,-437963.6972201077,46577.8139058216,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001111,-438036.9450200217,68356.25145561482,0.0,0.7777777777777778,0.0
cosmx_bcc_xdonor_spot_0000001112,-438005.47974224394,68674.02923339259,0.0,0.3125,0.0625
cosmx_bcc_xdonor_spot_0000001113,-438017.8731245969,69077.32335103965,0.0588235294117647,0.0,0.0
cosmx_bcc_xdonor_spot_0000001114,-438033.29224224394,69396.84173339259,0.375,0.0,0.0
cosmx_bcc_xdonor_spot_0000001115,-437999.7672422439,69793.42923339258,0.8,0.2,0.0
cosmx_bcc_xdonor_spot_0000001116,-437988.16724224394,70186.02923339259,0.8666666666666667,0.0,0.0
cosmx_bcc_xdonor_spot_0000001117,-438015.89451497124,70556.57468793803,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001118,-438009.9040843492,70937.13449655048,0.631578947368421,0.3157894736842105,0.0
cosmx_bcc_xdonor_spot_0000001119,-437995.60474224394,71343.02923339259,0.25,0.75,0.0
cosmx_bcc_xdonor_spot_0000001120,-438067.2725054018,71667.9239702347,0.7894736842105263,0.2105263157894736,0.0
cosmx_bcc_xdonor_spot_0000001121,-438069.66724224394,72049.60066196401,0.2142857142857142,0.5714285714285714,0.0
cosmx_bcc_xdonor_spot_0000001129,-437982.80398183595,75170.29211855512,0.6363636363636364,0.1818181818181818,0.0
cosmx_bcc_xdonor_spot_0000001130,-438004.0551780082,75463.8112573111,0.4736842105263157,0.3157894736842105,0.1578947368421052
cosmx_bcc_xdonor_spot_0000001131,-438018.01307274506,75909.33757310057,0.0,0.4,0.2
cosmx_bcc_xdonor_spot_0000001132,-438000.3669188989,76238.95295771594,0.0,0.6153846153846154,0.0
cosmx_bcc_xdonor_spot_0000001133,-438074.81307274505,76634.93757310059,0.4666666666666667,0.4,0.1333333333333333
cosmx_bcc_xdonor_spot_0000001134,-438029.0592265912,77031.33757310058,0.5384615384615384,0.4615384615384615,0.0
cosmx_bcc_xdonor_spot_0000001135,-438044.81307274505,77376.07090643392,0.9333333333333332,0.0,0.0
cosmx_bcc_xdonor_spot_0000001136,-438037.9352949673,77820.72646198946,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001137,-438031.7547394117,78150.67090643392,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001138,-438054.1078095872,78557.7059941532,0.9473684210526316,0.0,0.0
cosmx_bcc_xdonor_spot_0000001139,-438038.8380727451,78911.83757310058,0.7083333333333334,0.25,0.0
cosmx_bcc_xdonor_spot_0000001140,-437995.7130727451,79181.1709064339,0.5,0.4166666666666667,0.0
cosmx_bcc_xdonor_spot_0000001162,-437655.44610332797,24607.230213426585,0.0869565217391304,0.217391304347826,0.3043478260869565
cosmx_bcc_xdonor_spot_0000001163,-437660.750451154,25013.75195255702,0.4347826086956521,0.0434782608695652,0.0869565217391304
cosmx_bcc_xdonor_spot_0000001164,-437643.67403481674,25380.16697231987,0.4242424242424242,0.2424242424242424,0.2121212121212121
cosmx_bcc_xdonor_spot_0000001165,-437655.879527241,25758.027767774412,0.15625,0.34375,0.1875
cosmx_bcc_xdonor_spot_0000001166,-437620.5566105743,26157.163184441077,0.5416666666666666,0.375,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001167,-437626.1399439077,26505.413184441077,0.875,0.0416666666666666,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001168,-437634.998277241,26908.32151777441,0.1,0.25,0.4
cosmx_bcc_xdonor_spot_0000001169,-437629.39239488804,27294.562694245,0.8235294117647058,0.0,0.0588235294117647
cosmx_bcc_xdonor_spot_0000001170,-437614.5073681501,27663.21242686532,0.1363636363636363,0.2727272727272727,0.1363636363636363
cosmx_bcc_xdonor_spot_0000001171,-437668.4828926256,28069.852287005182,0.0,0.1538461538461538,0.0
cosmx_bcc_xdonor_spot_0000001172,-437648.95542009815,28406.050089202985,0.0714285714285714,0.1428571428571428,0.0714285714285714
cosmx_bcc_xdonor_spot_0000001173,-437610.1600115707,28785.368157899866,0.0,0.2272727272727272,0.4090909090909091
cosmx_bcc_xdonor_spot_0000001174,-437631.8885190873,29193.2999336612,0.0,0.25,0.3571428571428571
cosmx_bcc_xdonor_spot_0000001175,-437648.5646274617,29566.24082036071,0.4482758620689655,0.3448275862068966,0.1724137931034483
cosmx_bcc_xdonor_spot_0000001176,-437673.40475285373,29936.67655703782,0.9545454545454546,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000001177,-437602.9956619447,30317.085647946908,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001178,-437651.8505006541,30722.005002785623,0.8064516129032258,0.032258064516129,0.064516129032258
cosmx_bcc_xdonor_spot_0000001179,-437648.4047528535,31060.994738856003,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000001180,-437656.3845508335,31428.530092391353,0.9444444444444444,0.0,0.0555555555555555
cosmx_bcc_xdonor_spot_0000001181,-437625.40042384935,31828.58564794691,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001182,-437655.68613813526,32224.538028899293,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001183,-437633.3104767592,32593.585647946915,0.925925925925926,0.0,0.0
cosmx_bcc_xdonor_spot_0000001184,-437633.65768049465,32947.38319210405,0.9629629629629628,0.037037037037037,0.0
cosmx_bcc_xdonor_spot_0000001185,-437631.2502222109,33373.8541259455,0.0,0.3478260869565217,0.0434782608695652
cosmx_bcc_xdonor_spot_0000001186,-437668.39896362973,33703.97083075099,0.0526315789473684,0.4736842105263157,0.1052631578947368
cosmx_bcc_xdonor_spot_0000001187,-437633.08536713844,34119.466444786085,0.5833333333333334,0.375,0.0
cosmx_bcc_xdonor_spot_0000001188,-437628.0584063542,34495.84389576648,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001189,-437681.2937004718,34896.64977811942,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001190,-437629.25203380507,35248.63311145275,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001191,-437647.90481158294,35623.88311145275,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001192,-437660.10620047187,36002.17477811941,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001193,-437639.66870047175,36384.42477811942,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001194,-437640.85891786305,36782.767169423765,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001195,-437661.7394998237,37186.317557491384,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001196,-437633.42339441396,37539.18057495858,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001197,-437632.0662515565,37915.79168606969,0.9722222222222222,0.0277777777777777,0.0
cosmx_bcc_xdonor_spot_0000001198,-437651.23291822313,38283.719036497045,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001199,-437649.2329182234,38642.713908291895,0.6666666666666666,0.2666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001200,-437683.7567277471,39021.22819400619,0.0,0.7142857142857143,0.1428571428571428
cosmx_bcc_xdonor_spot_0000001201,-437606.661489652,39461.13295591095,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001202,-437653.0995848902,39816.9639082919,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001203,-437644.9948229854,40188.60914638714,0.9523809523809524,0.0,0.0
cosmx_bcc_xdonor_spot_0000001204,-437641.6773626679,40508.736130514124,0.8888888888888888,0.0,0.0
cosmx_bcc_xdonor_spot_0000001206,-437661.8226618131,41311.12929290727,0.0,0.3846153846153846,0.2307692307692307
cosmx_bcc_xdonor_spot_0000001210,-437621.155553441,42923.1889058216,0.0,0.75,0.0
cosmx_bcc_xdonor_spot_0000001211,-437591.6972201077,43200.5639058216,0.0,0.0833333333333333,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001212,-437661.93055344105,43641.61390582159,0.0,0.4,0.3
cosmx_bcc_xdonor_spot_0000001213,-437677.94434654474,44000.86562995955,0.0344827586206896,0.0,0.0
cosmx_bcc_xdonor_spot_0000001214,-437625.33055344125,44312.99390582162,0.04,0.08,0.0
cosmx_bcc_xdonor_spot_0000001215,-437684.4472201077,44769.5639058216,0.1666666666666666,0.4166666666666667,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001216,-437647.2448391554,45133.242477250176,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001217,-437662.7658475588,45485.72567052749,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001218,-437642.6019820125,45887.17104867875,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001219,-437653.73055344104,46289.3139058216,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001220,-437641.36388677434,46654.73057248827,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001277,-437617.56724224397,68339.9292333926,0.0,0.2,0.0
cosmx_bcc_xdonor_spot_0000001278,-437659.22974224394,68641.96673339259,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001279,-437621.7386708154,69065.55304291639,0.7142857142857143,0.0,0.0
cosmx_bcc_xdonor_spot_0000001280,-437658.6455031135,69414.33358121867,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001281,-437670.06724224397,69778.12923339258,0.95,0.0,0.0
cosmx_bcc_xdonor_spot_0000001282,-437634.56724224397,70172.69590005926,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001283,-437651.7227977995,70567.91812228148,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001284,-437602.461359891,70948.14688045142,0.9411764705882352,0.0588235294117647,0.0
cosmx_bcc_xdonor_spot_0000001285,-437640.88152795826,71329.74351910687,0.7857142857142857,0.1428571428571428,0.0
cosmx_bcc_xdonor_spot_0000001286,-437617.9319481263,71681.6174686867,0.6470588235294118,0.2941176470588235,0.0
cosmx_bcc_xdonor_spot_0000001287,-437643.41724224394,72096.7792333926,0.0,0.875,0.125
cosmx_bcc_xdonor_spot_0000001295,-437657.4762306398,75157.916520469,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001296,-437661.0880727451,75514.67090643391,0.875,0.0,0.0416666666666666
cosmx_bcc_xdonor_spot_0000001297,-437654.06307274505,75870.78757310056,0.15,0.6,0.1
cosmx_bcc_xdonor_spot_0000001298,-437650.3669188989,76237.79911156211,0.0,0.0,0.0769230769230769
cosmx_bcc_xdonor_spot_0000001299,-437662.4130727451,76659.87090643392,0.2,0.2666666666666666,0.0666666666666666
cosmx_bcc_xdonor_spot_0000001300,-437669.2845013165,77025.48043024345,0.2142857142857142,0.7142857142857143,0.0
cosmx_bcc_xdonor_spot_0000001301,-437638.8241838562,77381.55979532281,0.8333333333333334,0.0,0.0
cosmx_bcc_xdonor_spot_0000001302,-437630.92735845933,77775.90900167203,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001303,-437635.4711372612,78149.33757310062,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001304,-437647.5923830899,78527.61343516954,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001305,-437662.8076673397,78904.85108661414,0.972972972972973,0.0,0.0
cosmx_bcc_xdonor_spot_0000001306,-437644.42359906086,79188.07441520585,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001316,-437636.28271832305,83052.81989111629,0.0,0.3,0.5
cosmx_bcc_xdonor_spot_0000001324,-437532.4493849897,86160.78655778295,0.3333333333333333,0.0,0.0
cosmx_bcc_xdonor_spot_0000001325,-437545.11605165637,86508.95322444962,0.6666666666666666,0.0,0.0
cosmx_bcc_xdonor_spot_0000001328,-437267.36494390765,24606.054851107747,0.2666666666666666,0.4666666666666667,0.1
cosmx_bcc_xdonor_spot_0000001329,-437245.1752003179,25013.46767162056,0.6153846153846154,0.0,0.0
cosmx_bcc_xdonor_spot_0000001330,-437246.298277241,25365.39294634584,0.6285714285714286,0.1428571428571428,0.0857142857142857
cosmx_bcc_xdonor_spot_0000001331,-437262.14373178646,25777.894245047137,0.4545454545454545,0.2727272727272727,0.1363636363636363
cosmx_bcc_xdonor_spot_0000001332,-437275.798277241,26114.571517774413,0.85,0.1,0.05
cosmx_bcc_xdonor_spot_0000001333,-437274.1891863319,26541.166972319865,0.3181818181818182,0.3181818181818182,0.1363636363636363
cosmx_bcc_xdonor_spot_0000001334,-437245.14373178646,26885.439699592593,0.9090909090909092,0.0454545454545454,0.0
cosmx_bcc_xdonor_spot_0000001335,-437258.098277241,27294.186735165717,0.6521739130434783,0.1304347826086956,0.0434782608695652
cosmx_bcc_xdonor_spot_0000001336,-437281.098277241,27665.44504718618,0.2352941176470588,0.1764705882352941,0.0
cosmx_bcc_xdonor_spot_0000001337,-437254.27474782924,28017.85681189206,0.0588235294117647,0.2352941176470588,0.1176470588235294
cosmx_bcc_xdonor_spot_0000001338,-437246.798277241,28408.28818444108,0.0,0.3666666666666666,0.2666666666666666
cosmx_bcc_xdonor_spot_0000001339,-437276.0559234742,28807.08923492966,0.0,0.25,0.5
cosmx_bcc_xdonor_spot_0000001340,-437269.74566194444,29195.58564794691,0.0,0.125,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001341,-437234.38027732907,29546.162571023837,0.0,0.1153846153846153,0.1923076923076923
cosmx_bcc_xdonor_spot_0000001342,-437262.0865710353,29969.312920674183,0.1363636363636363,0.5454545454545454,0.2727272727272727
cosmx_bcc_xdonor_spot_0000001343,-437236.92423337325,30299.442790804052,0.6190476190476191,0.2857142857142857,0.0952380952380952
cosmx_bcc_xdonor_spot_0000001344,-437250.5725850215,30715.931801793067,0.5769230769230769,0.4230769230769231,0.0
cosmx_bcc_xdonor_spot_0000001345,-437286.4572004059,31080.54718640845,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001346,-437280.5865710354,31449.494738856003,0.9545454545454546,0.0,0.0
cosmx_bcc_xdonor_spot_0000001347,-437269.2556619446,31846.025647946914,0.96,0.0,0.0
cosmx_bcc_xdonor_spot_0000001348,-437280.1798724709,32181.901437420594,0.9473684210526316,0.0526315789473684,0.0
cosmx_bcc_xdonor_spot_0000001349,-437294.95020739915,32568.540193401455,0.7727272727272727,0.2272727272727272,0.0
cosmx_bcc_xdonor_spot_0000001350,-437247.72801454156,32960.17882414427,0.6666666666666666,0.3333333333333333,0.0
cosmx_bcc_xdonor_spot_0000001351,-437255.73814491625,33341.04977811941,0.0,0.2777777777777778,0.0555555555555555
cosmx_bcc_xdonor_spot_0000001352,-437267.0079861862,33715.54977811941,0.0,0.5714285714285714,0.0
cosmx_bcc_xdonor_spot_0000001353,-437287.554570037,34106.89760420637,0.6086956521739131,0.3043478260869565,0.0434782608695652
cosmx_bcc_xdonor_spot_0000001354,-437299.70279138087,34462.45886902851,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001355,-437260.10322428134,34872.216444786085,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001356,-437261.3971487476,35263.170467774595,0.9655172413793104,0.0,0.0
cosmx_bcc_xdonor_spot_0000001357,-437253.1783158564,35617.39593196557,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001358,-437267.0270338052,36016.28311145274,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001359,-437263.5437004718,36398.99977811942,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001360,-437279.0714782496,36779.77200034164,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001361,-437279.0771747465,37167.105833907626,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001362,-437260.9933348899,37542.51390829191,0.96875,0.0,0.0
cosmx_bcc_xdonor_spot_0000001363,-437288.3281563184,37930.71390829192,0.9714285714285714,0.0,0.0
cosmx_bcc_xdonor_spot_0000001364,-437277.2898287922,38276.416347316306,0.926829268292683,0.0,0.0
cosmx_bcc_xdonor_spot_0000001365,-437292.44958489016,38627.41390829191,0.45,0.15,0.05
cosmx_bcc_xdonor_spot_0000001366,-437251.14958489005,39100.347241625226,0.5833333333333334,0.1666666666666666,0.25
cosmx_bcc_xdonor_spot_0000001367,-437277.5245848899,39426.98265829191,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001368,-437241.5424420328,39808.58533686334,0.9285714285714286,0.0,0.0
cosmx_bcc_xdonor_spot_0000001369,-437262.7924420328,40218.51390829191,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000001370,-437218.2329182235,40515.736130514124,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001371,-437280.5149695054,41019.36006213805,0.0,0.3846153846153846,0.0
cosmx_bcc_xdonor_spot_0000001372,-437275.09958488995,41291.3139082919,0.0,0.8,0.2
cosmx_bcc_xdonor_spot_0000001376,-437319.86388677434,42905.48057248826,0.0,0.6666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001377,-437254.78055344115,43241.501405821604,0.0625,0.4375,0.125
cosmx_bcc_xdonor_spot_0000001378,-437261.6972201077,43590.98057248826,0.0,0.4166666666666667,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001379,-437287.0690149795,44009.23698274468,0.1538461538461538,0.6153846153846154,0.0
cosmx_bcc_xdonor_spot_0000001380,-437299.73055344104,44338.513905821594,0.1,0.3,0.2
cosmx_bcc_xdonor_spot_0000001381,-437195.7527756633,44725.425016932706,0.0,0.6666666666666666,0.1111111111111111
cosmx_bcc_xdonor_spot_0000001382,-437277.6734105839,45197.813905821604,0.0,0.3571428571428571,0.0714285714285714
cosmx_bcc_xdonor_spot_0000001383,-437288.81626772694,45480.07581058353,0.0,0.1904761904761904,0.0476190476190476
cosmx_bcc_xdonor_spot_0000001384,-437269.3162677268,45881.09962010732,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001385,-437267.15555344115,46211.81390582161,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001386,-437274.7972201078,46641.580572488274,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001387,-437289.030553441,46927.8139058216,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001443,-437260.267242244,68325.6292333926,0.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001444,-437249.88152795826,68701.45780482116,0.0476190476190476,0.0,0.0
cosmx_bcc_xdonor_spot_0000001445,-437287.1005755773,69012.49590005925,0.3333333333333333,0.1333333333333333,0.1333333333333333
cosmx_bcc_xdonor_spot_0000001446,-437291.3437128322,69418.79393927494,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001447,-437279.1005755773,69776.89590005924,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001448,-437251.7126967894,70152.30196066533,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001449,-437260.97974224394,70585.27923339259,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001450,-437290.6455031135,70928.42053774041,0.9130434782608696,0.0,0.0
cosmx_bcc_xdonor_spot_0000001451,-437279.56724224397,71304.47923339259,0.9,0.0,0.0
cosmx_bcc_xdonor_spot_0000001452,-437255.00057557726,71687.86256672592,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001453,-437268.08390891063,72050.44590005926,0.6666666666666666,0.25,0.0833333333333333
cosmx_bcc_xdonor_spot_0000001454,-437230.04224224394,72368.1542333926,0.25,0.625,0.125
cosmx_bcc_xdonor_spot_0000001461,-437243.4438419758,75164.49141925442,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001462,-437253.26069179265,75486.3851921482,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001463,-437279.4762306398,75876.86388889006,0.8421052631578947,0.1052631578947368,0.0
cosmx_bcc_xdonor_spot_0000001464,-437238.0464060784,76224.05979532278,0.5555555555555556,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001465,-437293.11307274504,76660.8375731006,0.0,0.5,0.1
cosmx_bcc_xdonor_spot_0000001466,-437318.9630727451,76999.9625731006,0.375,0.375,0.25
cosmx_bcc_xdonor_spot_0000001467,-437272.94991485035,77394.44283625847,0.0526315789473684,0.9473684210526316,0.0
cosmx_bcc_xdonor_spot_0000001468,-437251.6416441736,77797.24233500534,0.7619047619047619,0.238095238095238,0.0
cosmx_bcc_xdonor_spot_0000001469,-437267.5834431154,78160.78201754503,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001470,-437267.57021560223,78539.19471595774,0.9642857142857144,0.0,0.0
cosmx_bcc_xdonor_spot_0000001471,-437286.8797394117,78916.07831384131,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001472,-437254.413072745,79176.73757310057,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001482,-437274.6160516564,83106.2198911163,0.0666666666666666,0.5333333333333333,0.2
cosmx_bcc_xdonor_spot_0000001483,-437191.7271627675,83432.39766889407,0.3333333333333333,0.2222222222222222,0.2222222222222222
cosmx_bcc_xdonor_spot_0000001484,-437265.03271832305,83793.1198911163,0.375,0.25,0.25
cosmx_bcc_xdonor_spot_0000001489,-437279.2827183231,85802.98352747993,0.1818181818181818,0.0909090909090909,0.4545454545454545
cosmx_bcc_xdonor_spot_0000001490,-437235.61605165637,86038.95322444962,0.1666666666666666,0.0,0.1666666666666666
cosmx_bcc_xdonor_spot_0000001491,-437253.00999105035,86542.8017092981,0.2727272727272727,0.0909090909090909,0.2727272727272727
cosmx_bcc_xdonor_spot_0000001494,-436882.12858027127,24598.803335956232,0.7575757575757576,0.0909090909090909,0.0
cosmx_bcc_xdonor_spot_0000001495,-436892.898277241,25034.988184441077,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001496,-436892.6466643378,25376.460227451833,0.4516129032258064,0.3548387096774194,0.0
cosmx_bcc_xdonor_spot_0000001497,-436915.9316105743,25732.954851107745,0.0,0.2777777777777778,0.0555555555555555
cosmx_bcc_xdonor_spot_0000001498,-436892.3363724791,26153.0977082506,0.3333333333333333,0.4285714285714285,0.0476190476190476
cosmx_bcc_xdonor_spot_0000001499,-436876.21366185637,26533.31382546672,0.7307692307692307,0.2692307692307692,0.0
cosmx_bcc_xdonor_spot_0000001500,-436883.03161057434,26885.254851107744,0.9333333333333332,0.0,0.0
cosmx_bcc_xdonor_spot_0000001501,-436895.0547989801,27304.66499603528,0.5217391304347826,0.2608695652173913,0.1739130434782608
cosmx_bcc_xdonor_spot_0000001502,-436877.71366185637,27639.31382546672,0.1538461538461538,0.4230769230769231,0.0769230769230769
cosmx_bcc_xdonor_spot_0000001503,-436863.0566105743,28020.496517774412,0.8333333333333334,0.1666666666666666,0.0
cosmx_bcc_xdonor_spot_0000001504,-436861.9948289651,28410.207724670963,0.5862068965517241,0.2413793103448276,0.1034482758620689
cosmx_bcc_xdonor_spot_0000001505,-436897.5084888565,28817.90263167535,0.15625,0.5,0.15625
cosmx_bcc_xdonor_spot_0000001506,-436878.0670905159,29192.692790804056,0.0,0.3214285714285714,0.2142857142857142
cosmx_bcc_xdonor_spot_0000001507,-436901.7873286112,29559.418981280247,0.0,0.2083333333333333,0.2083333333333333
cosmx_bcc_xdonor_spot_0000001508,-436865.45862490736,29953.696759058024,0.0,0.4444444444444444,0.2222222222222222
cosmx_bcc_xdonor_spot_0000001509,-436886.2956619447,30334.93564794691,0.3,0.5,0.1
cosmx_bcc_xdonor_spot_0000001510,-436888.7734397224,30705.69675905802,0.4444444444444444,0.5555555555555556,0.0
cosmx_bcc_xdonor_spot_0000001511,-436877.9718524209,31077.442790804052,1.0,0.0,0.0
cosmx_bcc_xdonor_spot_0000001512,-436896.9331619447,31421.523147946908,0.5625,0.1875,0.0625
cosmx_bcc_xdonor_spot_0000001513,-436887.99566194473,31831.535647946912,0.15,0.85,0.0
cosmx_bcc_xdonor_spot_0000001514,-436857.6289952779,32166.985647946905,0.0,0.9333333333333332,0.0666666666666666
cosmx_bcc_xdonor_spot_0000001515,-436891.4956619448,32623.29993366119,0.0,0.8571428571428571,0.0714285714285714
cosmx_bcc_xdonor_spot_0000001516,-436903.730777371,32963.65373078395,0.3636363636363636,0.4545454545454545,0.0
cosmx_bcc_xdonor_spot_0000001517,-436851.75203380507,33357.67477811942,0.0,0.7083333333333334,0.0
cosmx_bcc_xdonor_spot_0000001518,-436878.6415265587,33729.07151724985,0.0,0.1739130434782608,0.0
cosmx_bcc_xdonor_spot_0000001519,-436899.9127480908,34130.2640638337,0.3809523809523809,0.5238095238095238,0.0476190476190476
cosmx_bcc_xdonor_spot_0000001520,-436904.7147531034,34448.33925180363,0.9473684210526316,0.0,0.0526315789473684
cosmx_bcc_xdonor_spot_0000001521,-436894.48600816407,34859.31900888865,0.9615384615384616,0.0,0.0
