,Bcell,Cancer.cells,Endothelial,Fibroblast,Melanocyte,MoMacDC,Neutrophil,Normal.Kerat,Pericyte,PlasmaCell,Tcell
cosmx_bcc_spot_0000013994,0.0006382838694383592,0.35026378592528423,0.08993366237183925,0.4155662693283343,0.03072697485246812,0.0854115037437886,6.59799051039991e-05,1.9084362944859062e-15,0.027393539974451216,1.9084362944859062e-15,2.92881222156538e-11
cosmx_bcc_spot_0000014142,1.9907283981432224e-15,1.9907283981432224e-15,2.6210455033170946e-08,0.8413768632404585,0.1586230448065903,1.9907283981432224e-15,1.9209394588985964e-11,1.9907283981432224e-15,6.572327450715744e-08,1.9907283981432224e-15,1.9907283981432224e-15
cosmx_bcc_spot_0000014401,2.291828865374176e-07,0.526122933414126,0.21402894231070144,1.6452183294144802e-13,2.646392459564488e-05,0.11498044490528879,1.844567192500117e-15,1.844567192500117e-15,0.14245837512439372,0.0023826109483524377,1.8948713605775922e-10
cosmx_bcc_spot_0000014402,1.946257320090855e-15,0.9928433174678459,1.946257320090855e-15,0.007156682464899315,6.723877174260936e-11,1.946257320090855e-15,1.946257320090855e-15,1.946257320090855e-15,1.946257320090855e-15,1.946257320090855e-15,1.946257320090855e-15
cosmx_bcc_spot_0000014406,1.8364597155615206e-15,0.9999999999127137,1.8364597155615206e-15,8.72693082631496e-11,1.8364597155615206e-15,1.8364597155615206e-15,1.8364597155615206e-15,1.8364597155615206e-15,1.8364597155615206e-15,1.8364597155615206e-15,1.8364597155615206e-15
cosmx_bcc_spot_0000014409,1.817495231683382e-15,0.1536867919290785,0.4156921374953931,0.1824201088800247,1.3444336228889328e-11,1.0789221761785677e-13,1.817495231683382e-15,1.817495231683382e-15,0.24820096168194222,1.817495231683382e-15,1.817495231683382e-15
cosmx_bcc_spot_0000014545,0.045435580172507595,2.646070615703358e-11,0.03696121206937734,0.18556138343288445,0.26917582679271,1.9742129706688417e-15,2.3638393822363897e-05,1.9742129706688417e-15,0.27252850846969956,0.1903138349507929,1.5691741103788627e-08
cosmx_bcc_spot_0000015762,9.057160544837172e-09,1.0103315183520297e-13,4.742917333114928e-06,0.8810149423313608,0.10805247071469325,3.3718284336549537e-13,0.010927779928085303,1.95805835135895e-15,5.50091307903572e-08,1.95805835135895e-15,4.1794040433239346e-11
cosmx_bcc_spot_0000015845,5.5786660589684773e-11,0.007198651704332341,4.8449825688976625e-12,0.43507996528807774,0.02784801898145584,0.5177283791799475,6.731724689204543e-15,0.012144984785447737,9.662366667608402e-14,1.7627995674202616e-15,1.7627995674202616e-15
cosmx_bcc_spot_0000015851,4.9380107245091635e-12,1.1198342879162823e-11,0.339104560840518,0.5600825436216137,0.06734473121617014,1.953675223741226e-15,0.009503053217935752,1.953675223741226e-15,0.023965111087618028,1.953675223741226e-15,1.953675223741226e-15
cosmx_bcc_spot_0000016006,1.8822214428916243e-15,0.9920710305633161,1.8822214428916243e-15,0.007796037243412734,1.5826257597698145e-09,1.8822214428916243e-15,0.00013293061063192902,1.8822214428916243e-15,1.8822214428916243e-15,1.8822214428916243e-15,1.8822214428916243e-15
cosmx_bcc_spot_0000016256,6.070266434096915e-11,0.4681068639405595,1.2114542106845054e-07,0.23149125952424704,0.22066223224921944,1.937327733863394e-15,0.01711631803815123,0.05492795099218834,3.8527209612367256e-08,0.0076952155159375904,6.361397146268946e-12
cosmx_bcc_spot_0000016257,9.830921353736928e-10,0.27884670356141883,1.7520111546992785e-05,0.012187808268940383,0.41431302555172095,2.0017801540456932e-15,1.0004650798953835e-06,0.28391247527655583,2.0017801540456932e-15,0.01072146578163892,2.0017801540456932e-15
cosmx_bcc_spot_0000016431,1.7248594012934289e-15,0.08702778600070858,3.5198248835852305e-09,0.2821534728205509,1.700503577993774e-14,1.7248594012934289e-15,1.7248594012934289e-15,1.7248594012934289e-15,0.6308187376588883,1.7248594012934289e-15,1.7248594012934289e-15
cosmx_bcc_spot_0000016538,2.0274945443872847e-15,0.8828184072198756,1.1190566594342639e-10,0.11000428956874965,0.006533280734312835,2.0274945443872847e-15,0.0006440223651426941,2.0274945443872847e-15,3.186513583530212e-15,2.0274945443872847e-15,2.0274945443872847e-15
cosmx_bcc_spot_0000016570,2.8289848955233942e-15,0.11873193548005126,4.950432943769524e-07,0.6049828087154288,0.24688062833234897,1.9292780500341766e-15,0.01288654727939559,0.016517585148201668,1.2707752516649012e-12,1.9292780500341766e-15,1.9292780500341766e-15
cosmx_bcc_spot_0000016654,0.03960374972377826,3.928344558534707e-05,0.44774762426439946,0.21289922918623042,0.17221286366608898,0.10222260703440791,0.0023917205091454627,0.005349269872701478,4.186803088308538e-06,0.01752946534423214,1.503423353770377e-10
cosmx_bcc_spot_0000016828,1.6013984228590416e-15,0.9905939632051604,1.6013984228590416e-15,1.6013984228590416e-15,1.6013984228590416e-15,1.6013984228590416e-15,1.6013984228590416e-15,0.009406036794824877,1.6013984228590416e-15,1.6013984228590416e-15,1.6013984228590416e-15
cosmx_bcc_spot_0000017060,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,1.2842372787383515e-15,0.9999999999999871,1.2842372787383515e-15
cosmx_bcc_spot_0000017336,1.8701821205629737e-15,0.9680494942370516,1.8701821205629737e-15,1.8701821205629737e-15,0.03195045799815445,1.8701821205629737e-15,4.7764778603657015e-08,1.8701821205629737e-15,1.8701821205629737e-15,1.8701821205629737e-15,1.8701821205629737e-15
cosmx_bcc_spot_0000017347,1.6886832944306647e-12,0.8169274608055728,3.902644191973364e-06,0.09669060228003512,0.07410289029091004,2.0420748629416513e-15,0.012275137430705983,2.0420748629416513e-15,6.488765391643208e-09,2.0420748629416513e-15,5.812361693084087e-11
cosmx_bcc_spot_0000017468,1.0568554025845904e-06,1.8990728586800813e-15,0.3877630671882413,0.6019372046191841,0.0012806104795223291,0.0014342179849217162,3.4256699414812535e-08,1.8990728586800813e-15,0.007583808602009571,1.8990728586800813e-15,1.401333036789873e-11
cosmx_bcc_spot_0000017614,1.3244076707542266e-05,0.7287210596409343,2.0662000518353808e-09,1.7865664140829225e-09,0.2703533411930735,0.0009121651179264938,1.774448460629966e-07,1.982537357628833e-15,1.982537357628833e-15,1.982537357628833e-15,8.673739462960128e-09
cosmx_bcc_spot_0000017615,1.854993901471943e-05,0.6273062418700532,0.005681892819619341,1.945157179584499e-15,0.31890828195245796,0.02751451871712704,1.6029451933214544e-06,0.020568896372833184,5.087361140262412e-15,1.945157179584499e-15,1.5383692172517128e-08
cosmx_bcc_spot_0000017619,1.8742199301811358e-15,0.8637953175015907,1.1559766030954927e-08,0.09359495855444132,0.006991814919992833,1.8742199301811358e-15,1.8742199301811358e-15,5.720913798620203e-14,0.035617897464142456,1.8742199301811358e-15,1.8742199301811358e-15
cosmx_bcc_spot_0000017623,9.318064374170336e-09,0.7891259225243628,1.3825562600376248e-06,0.09636718246154528,8.482703844422496e-14,0.00014530534162462394,1.8027111791948667e-15,1.8027111791948667e-15,0.11432804223392594,3.215556402132347e-05,1.0711014494600003e-13
cosmx_bcc_spot_0000017723,2.9222610995010958e-06,0.7741465377269863,0.011414451944981025,0.019782023069087558,0.18402138110139424,2.0081264179018043e-15,0.010626072406485648,2.0081264179018043e-15,4.9708757705720955e-06,2.0081264179018043e-15,1.6406141891089677e-06
cosmx_bcc_spot_0000017737,1.9120966680436e-15,0.9999953976375926,1.9120966680436e-15,1.9120966680436e-15,4.6023601596762035e-06,1.9120966680436e-15,2.232001196708817e-12,1.9120966680436e-15,1.9120966680436e-15,1.9120966680436e-15,1.9120966680436e-15
cosmx_bcc_spot_0000017738,1.887245693140366e-15,0.9999999987733778,1.887245693140366e-15,1.887245693140366e-15,1.226604847772609e-09,1.887245693140366e-15,1.887245693140366e-15,1.887245693140366e-15,1.887245693140366e-15,1.887245693140366e-15,1.887245693140366e-15
cosmx_bcc_spot_0000018041,1.7501335677016238e-15,0.9595430661338363,1.7501335677016238e-15,0.006968098021774847,1.7501335677016238e-15,1.7501335677016238e-15,1.7501335677016238e-15,0.033488835844374565,1.7501335677016238e-15,1.7501335677016238e-15,1.7501335677016238e-15
cosmx_bcc_spot_0000018141,1.8538978421567457e-15,0.9999998871030872,1.8538978421567457e-15,1.8538978421567457e-15,1.1289686143687113e-07,1.8538978421567457e-15,3.606305649193096e-14,2.188799316706852e-15,1.8538978421567457e-15,1.8538978421567457e-15,1.8538978421567457e-15
cosmx_bcc_spot_0000018147,1.923237720496782e-15,0.9999460720638952,1.923237720496782e-15,2.2745215177398215e-05,1.6164284268072915e-09,1.923237720496782e-15,3.1181104485294825e-05,1.923237720496782e-15,1.923237720496782e-15,1.923237720496782e-15,1.923237720496782e-15
cosmx_bcc_spot_0000018271,1.9029262413626e-15,0.9869853311177149,1.9029262413626e-15,1.9029262413626e-15,0.011259587440700993,1.9029262413626e-15,0.0016148002094306126,1.9029262413626e-15,1.9029262413626e-15,0.0001402812321398782,1.9029262413626e-15
cosmx_bcc_spot_0000018450,1.7508869755394614e-15,0.9812800837481346,1.7508869755394614e-15,0.006886092211196008,1.7508869755394614e-15,1.7508869755394614e-15,1.7508869755394614e-15,0.01183382404065505,1.7508869755394614e-15,1.7508869755394614e-15,1.7508869755394614e-15
cosmx_bcc_spot_0000018530,3.724717859425726e-08,0.5071075523625264,0.04824283375623117,0.026145162904177087,0.3991657310665434,2.0467326095380347e-15,0.01919488109968276,2.0467326095380347e-15,0.00014380109623657761,2.0467326095380347e-15,4.674178630038086e-10
cosmx_bcc_spot_0000018536,1.8787192254996393e-15,0.9999999899859134,1.8787192254996393e-15,1.8787192254996393e-15,9.774651396721118e-09,1.8787192254996393e-15,2.394196492076734e-10,1.8787192254996393e-15,1.8787192254996393e-15,1.8787192254996393e-15,1.8787192254996393e-15
cosmx_bcc_spot_0000018550,1.937097342256535e-15,0.9703832542773263,5.126806752202376e-15,1.937097342256535e-15,0.029616745607567347,1.937097342256535e-15,1.1506132873192872e-10,1.937097342256535e-15,1.937097342256535e-15,1.937097342256535e-15,2.7882742353569706e-14
cosmx_bcc_spot_0000018665,8.554904997456373e-13,0.7184207587855956,0.00014572520523205884,0.01882021290680898,0.23855613744996165,2.0194811662815405e-15,0.018506929204350403,2.0194811662815405e-15,0.005550234919309833,2.0194811662815405e-15,1.5278797628716756e-09
cosmx_bcc_spot_0000018674,1.9158486192033684e-15,0.9031737102760812,1.9158486192033684e-15,1.9158486192033684e-15,0.09674630375461528,1.9158486192033684e-15,7.998596928781303e-05,1.9158486192033684e-15,1.9158486192033684e-15,1.9158486192033684e-15,1.9158486192033684e-15
cosmx_bcc_spot_0000018829,1.823012793458276e-15,0.6787873871928436,1.823012793458276e-15,0.30496654330463546,4.192519883422523e-12,1.823012793458276e-15,1.823012793458276e-15,0.01624606949831538,1.823012793458276e-15,1.823012793458276e-15,1.823012793458276e-15
cosmx_bcc_spot_0000018943,1.8950688638918453e-15,0.9950315167515463,1.6814082295448592e-12,1.8950688638918453e-15,0.004968483246546952,1.8950688638918453e-15,1.8950688638918453e-15,1.8950688638918453e-15,1.8950688638918453e-15,1.8950688638918453e-15,2.1180446857982563e-13
cosmx_bcc_spot_0000018950,1.8916229771579353e-15,0.9999984269655576,2.7551974649015738e-14,1.5710117780065559e-06,2.022576776929271e-09,1.8916229771579353e-15,4.851366190788642e-14,1.8916229771579353e-15,1.8916229771579353e-15,1.8916229771579353e-15,1.8916229771579353e-15
cosmx_bcc_spot_0000018961,2.949244951780901e-11,0.9449355488317464,2.7359934173724043e-06,0.015443388321863118,0.024664007378241693,2.0421759185746663e-15,0.014954319136964688,2.0421759185746663e-15,1.334122969306331e-10,2.0421759185746663e-15,1.7485570755678069e-10
cosmx_bcc_spot_0000019066,3.0184634269574526e-12,0.30007487350425915,3.0232174607163323e-09,2.0408373322827634e-15,0.5313042812647648,2.0408373322827634e-15,2.935910804128967e-10,0.1686208419111272,1.362147897123552e-14,2.0408373322827634e-15,2.0408373322827634e-15
cosmx_bcc_spot_0000019072,1.9458704515692247e-15,0.9985957586040122,1.9458704515692247e-15,1.9458704515692247e-15,0.0014042411550548486,1.9458704515692247e-15,2.409169650678102e-10,1.9458704515692247e-15,1.9458704515692247e-15,1.9458704515692247e-15,1.9458704515692247e-15
cosmx_bcc_spot_0000019078,1.8776385097273686e-15,0.9994346444802581,1.8776385097273686e-15,3.477353607156479e-14,2.331137726209064e-10,1.8776385097273686e-15,0.0005653552865799263,1.8776385097273686e-15,1.8776385097273686e-15,1.8776385097273686e-15,1.8776385097273686e-15
cosmx_bcc_spot_0000019360,3.0008540603080483e-14,0.9619287147375223,1.044007947104241e-09,0.013209705314615341,0.023924393136728946,2.0027763420527092e-15,0.0009371853838975846,2.0027763420527092e-15,6.129406070053557e-15,2.0027763420527092e-15,3.8318545415524595e-10
cosmx_bcc_spot_0000019364,5.600029599910768e-15,0.7778107195175668,4.0387910938702834e-07,0.0073560386756685745,0.20032763438675194,2.0438252625343032e-15,0.014505203529002385,2.0438252625343032e-15,1.1834489944971503e-11,2.0438252625343032e-15,5.4639565766208023e-14
cosmx_bcc_spot_0000019367,8.615173407761201e-09,0.8164520402747588,0.00021640425831353285,0.011373242968501939,0.16680504333883184,2.0688771370556302e-15,0.005031266916049824,2.0688771370556302e-15,0.00012198056344662624,2.0688771370556302e-15,1.3064917602394486e-08
cosmx_bcc_spot_0000019482,1.8426126728488486e-15,0.9694140780739026,1.8426126728488486e-15,2.7344572972864794e-15,0.03058592167688143,1.8426126728488486e-15,2.4920012044652046e-10,1.8426126728488486e-15,1.8426126728488486e-15,1.8426126728488486e-15,1.8426126728488486e-15
cosmx_bcc_spot_0000019655,1.6834052975484821e-15,0.9944939594691977,1.6834052975484821e-15,0.004906384110316588,1.6834052975484821e-15,1.6834052975484821e-15,1.6834052975484821e-15,0.0005996564204717353,1.6834052975484821e-15,1.6834052975484821e-15,1.6834052975484821e-15
cosmx_bcc_spot_0000019760,1.959077444251087e-15,0.9110699612282182,8.562790224306345e-07,0.022213872400251255,0.06398121797448228,1.959077444251087e-15,0.0027337220823168,1.959077444251087e-15,3.700352887350975e-07,1.959077444251087e-15,4.124091709899072e-13
cosmx_bcc_spot_0000020069,1.7449494721593911e-15,0.9843786684344182,1.7449494721593911e-15,0.008131002043605557,1.7449494721593911e-15,1.7449494721593911e-15,1.7449494721593911e-15,0.007490329521961881,1.7449494721593911e-15,1.7449494721593911e-15,1.7449494721593911e-15
cosmx_bcc_spot_0000020150,1.8396650892799154e-15,0.9997727671226319,1.9987851643436574e-15,2.0093006914138382e-09,7.17465014012304e-07,1.8396650892799154e-15,0.00022651340303966113,2.4885731251090497e-15,1.8396650892799154e-15,1.8396650892799154e-15,1.8396650892799154e-15
cosmx_bcc_spot_0000020177,0.029419080060940683,8.676289562441987e-12,0.4471901222346107,0.1436444711709495,0.26428819864160463,0.1084480634194413,0.007006690759595191,2.0403401896941463e-15,7.291209920079296e-08,2.0403401896941463e-15,3.3007920783543796e-06
cosmx_bcc_spot_0000020469,1.7748557833854072e-15,0.9662952108865057,1.7748557833854072e-15,0.017418261336017583,1.7748557833854072e-15,1.7748557833854072e-15,1.7748557833854072e-15,0.016286527777462104,1.7748557833854072e-15,1.7748557833854072e-15,1.7748557833854072e-15
cosmx_bcc_spot_0000020473,1.720738569460597e-15,0.9679141158293625,1.720738569460597e-15,0.0012742924887868081,1.720738569460597e-15,1.720738569460597e-15,1.720738569460597e-15,0.030811591681836618,1.720738569460597e-15,1.720738569460597e-15,1.720738569460597e-15
cosmx_bcc_spot_0000020871,1.663656000808489e-15,0.982690805382851,1.663656000808489e-15,0.017309194617117697,1.663656000808489e-15,1.663656000808489e-15,1.663656000808489e-15,1.7711071353594318e-14,1.663656000808489e-15,1.663656000808489e-15,1.663656000808489e-15
cosmx_bcc_spot_0000020873,1.811042151539475e-15,0.9629228963388995,1.811042151539475e-15,0.03707710366108384,1.811042151539475e-15,1.811042151539475e-15,1.811042151539475e-15,1.811042151539475e-15,1.811042151539475e-15,1.811042151539475e-15,1.811042151539475e-15
cosmx_bcc_spot_0000020964,1.829811653574709e-15,0.9999381724600286,1.829811653574709e-15,6.182753995447243e-05,1.829811653574709e-15,1.829811653574709e-15,1.829811653574709e-15,1.829811653574709e-15,1.829811653574709e-15,1.829811653574709e-15,1.829811653574709e-15
cosmx_bcc_spot_0000021370,1.7433093416439154e-15,0.9997596901193964,1.7433093416439154e-15,0.00024030988058759424,1.7433093416439154e-15,1.7433093416439154e-15,1.7433093416439154e-15,1.7433093416439154e-15,1.7433093416439154e-15,1.7433093416439154e-15,1.7433093416439154e-15
cosmx_bcc_spot_0000021781,0.0007589648870315183,0.8999040336038704,1.0913213429175276e-08,2.005287733090243e-15,0.05849565260988987,1.4069668801146797e-12,0.014831272923619127,2.005287733090243e-15,2.005287733090243e-15,2.005287733090243e-15,0.026010065060960506
cosmx_bcc_spot_0000022168,5.018620550370989e-15,0.9167382954427067,9.175361396322652e-09,0.03757981722515879,0.036175986362258085,2.002382224691937e-15,0.009505887056202263,2.002382224691937e-15,3.6777357128493765e-11,2.002382224691937e-15,4.701524381566083e-09
cosmx_bcc_spot_0000023386,1.9132782347392492e-15,0.9801009473225909,3.034879258628964e-10,0.018468892754813886,0.0014301591547281048,1.9132782347392492e-15,1.9132782347392492e-15,1.9132782347392492e-15,4.648702888923613e-11,1.9132782347392492e-15,4.178824719285366e-10
cosmx_bcc_spot_0000023387,1.868866574763377e-15,0.999999996887681,1.868866574763377e-15,3.099323164797955e-09,1.2926671514360006e-11,1.868866574763377e-15,5.5861263168149256e-14,1.868866574763377e-15,1.868866574763377e-15,1.868866574763377e-15,1.868866574763377e-15
cosmx_bcc_spot_0000023774,0.007574746052136139,0.002778857457728356,0.5787907124144802,0.05047375707293785,0.21283540841142737,1.1567966333614391e-10,0.002343534622744406,0.001203232539368866,0.12034999605649926,0.02364805564882407,1.6996081738180444e-06
cosmx_bcc_spot_0000023792,8.418422598072058e-11,0.9806425990261778,1.138287945243059e-07,0.01180765210444907,0.005671552855706594,3.1158682318960134e-11,0.0018780781648670881,1.9841098252221135e-15,1.9841098252221135e-15,1.9841098252221135e-15,3.904655894083935e-09
cosmx_bcc_spot_0000024199,1.9651354227098436e-07,0.9243200268813675,1.194084133003555e-07,0.004394623220610833,0.062462112785621096,1.9783008726622116e-15,0.008822594546584293,1.9783008726622116e-15,1.1952577772978393e-12,1.9783008726622116e-15,3.2664265939055273e-07
cosmx_bcc_spot_0000024205,1.2635779966321773e-13,0.9889667421570532,9.17003075220308e-08,0.009731035803059545,0.0013019003609220324,2.0231748987911215e-15,5.476811675203732e-09,2.0231748987911215e-15,2.1649587232057695e-07,2.0231748987911215e-15,8.005841212742922e-09
cosmx_bcc_spot_0000024606,2.747125654574703e-14,0.8985835182401222,3.2932071296268857e-10,0.04769591051523159,0.05251047552333667,1.9647176325886377e-15,0.001210086747396786,1.9647176325886377e-15,8.643656218133385e-09,1.9647176325886377e-15,9.023406001088679e-13
cosmx_bcc_spot_0000024608,1.0562538790663028e-11,0.876184311860409,2.547265197565743e-07,0.012122727514728156,0.0992188817620797,2.044466695058421e-15,0.010530248427092574,2.044466695058421e-15,0.001943554437065404,2.044466695058421e-15,2.1261536883299017e-08
cosmx_bcc_spot_0000024991,1.8670031992661353e-15,0.9532780806546693,1.8670031992661353e-15,0.042848387694417595,5.835204452474188e-11,1.8670031992661353e-15,0.003873531592547468,1.8670031992661353e-15,1.8670031992661353e-15,1.8670031992661353e-15,1.8670031992661353e-15
cosmx_bcc_spot_0000024994,1.5079044888629748e-07,0.7872157067955597,2.327132196663383e-07,0.01968462945071184,0.12264296069402111,8.209756564483927e-06,1.364797726042664e-07,2.5369358530416194e-14,0.07044793747879939,1.8473328300274144e-15,3.584087490214501e-08
cosmx_bcc_spot_0000025006,0.0001504861456159904,0.5326249812583127,0.16873086234461068,0.037440897093444295,0.11512758516950039,9.964145327525501e-05,0.0023769136337568517,1.953700782292995e-15,0.14344861499452324,1.953700782292995e-15,1.7906956545938078e-08
cosmx_bcc_spot_0000025014,1.39526199657961e-09,3.4961836044841415e-06,0.1461618504909325,0.3145666305450769,0.533269563787915,1.9479632354347373e-15,0.005998404538581206,5.2813472439977675e-08,2.451485308930691e-10,1.9479632354347373e-15,3.1506724464337227e-15
cosmx_bcc_spot_0000025391,0.010807460913138533,0.050155079490988935,0.5134211986779248,0.011376028834841583,0.3985000137059319,0.0002207376270813281,8.084794477020461e-07,1.9392110392569487e-15,0.015518631799936114,1.9392110392569487e-15,4.0470705100420396e-08
cosmx_bcc_spot_0000025415,0.0009658056480384334,0.0524266994878274,0.4669556382760748,0.1666798273690344,0.3129481026957972,1.2896230394026289e-05,3.4807946981273107e-15,1.1023592374539352e-05,1.4382331388381045e-10,1.9567433680689558e-15,6.556630277381892e-09
cosmx_bcc_spot_0000025797,1.8613182239581723e-15,0.9691333331728739,1.8613182239581723e-15,0.030866604997751682,6.172194301473805e-08,1.8613182239581723e-15,1.0741814504307098e-10,1.8613182239581723e-15,1.8613182239581723e-15,1.8613182239581723e-15,1.8613182239581723e-15
cosmx_bcc_spot_0000025809,0.008542274946766102,0.8137655652487693,0.002607483455696165,0.016180337684524405,0.1474872008557336,7.981614987425064e-09,0.011278598746594185,2.050810525162492e-15,0.00012777644988100633,8.528010624700616e-15,1.0754630409683922e-05
cosmx_bcc_spot_0000026210,5.29701999963292e-10,0.9826680034927007,7.097992654811425e-06,1.9676284204865764e-15,0.015418826978469472,1.9676284204865764e-15,0.0019060681570606457,1.178595735070837e-11,9.736862707599047e-12,1.9676284204865764e-15,2.8278834989231244e-09
cosmx_bcc_spot_0000026223,1.694154045169341e-07,0.8359088624332948,7.646020090457185e-05,1.0550435273105973e-12,0.16400983940928643,2.066244518812982e-15,2.057366119230583e-06,2.066244518812982e-15,9.50484773689441e-07,2.066244518812982e-15,1.6606891553744745e-06
cosmx_bcc_spot_0000026604,1.8997759574061877e-15,0.9414958718217777,1.8997759574061877e-15,0.05850400188086641,2.9332499918229217e-12,1.8997759574061877e-15,1.262944091085488e-07,1.8997759574061877e-15,1.8997759574061877e-15,1.8997759574061877e-15,1.8997759574061877e-15
cosmx_bcc_spot_0000027008,2.805371309268449e-13,0.5660755612410239,0.1097200794664504,0.07661179795393759,0.026785021073053656,1.9993041912352177e-15,0.010296229036432928,1.9993041912352177e-15,0.2105113112231996,1.9993041912352177e-15,5.6152580385787305e-12
cosmx_bcc_spot_0000027421,1.2629206589633162e-15,1.2629206589633162e-15,1.2629206589633162e-15,1.2629206589633162e-15,1.2629206589633162e-15,1.2629206589633162e-15,1.2629206589633162e-15,1.2629206589633162e-15,0.027271452507997933,0.9727285474919906,1.2629206589633162e-15
cosmx_bcc_spot_0000027426,1.3419049703436055e-11,0.9626197438328442,2.84422604255311e-10,0.0357191273183472,6.065888939871278e-05,1.9625365362082394e-15,0.0016004696587425603,1.9625365362082394e-15,5.701469825425771e-14,1.9625365362082394e-15,2.7626659356593754e-12
cosmx_bcc_spot_0000027821,1.967077367773542e-15,0.9762813475689882,1.967077367773542e-15,0.02371614871318972,2.001548805892169e-06,1.967077367773542e-15,5.021690020976714e-07,1.967077367773542e-15,1.967077367773542e-15,1.967077367773542e-15,1.967077367773542e-15
cosmx_bcc_spot_0000027834,1.9487021311493904e-15,0.7715268428230053,6.174500865420664e-13,0.22051421766232368,3.005687148006337e-06,1.9487021311493904e-15,0.005540881163264467,1.9487021311493904e-15,0.0024150526636310746,1.9487021311493904e-15,1.9487021311493904e-15
cosmx_bcc_spot_0000028237,1.9849055274917163e-15,0.5596259216039712,6.056895927014225e-07,0.39447996515757033,0.025374888062158613,1.9849055274917163e-15,0.01595521161203271,1.9849055274917163e-15,0.004563407874664512,1.9849055274917163e-15,1.9849055274917163e-15
cosmx_bcc_spot_0000028633,0.009758008775811906,0.0011467161497361164,0.20494117192510958,0.1880695831453595,0.30848380566728717,0.27628689427432546,0.011312987606003634,1.9139055899031586e-15,6.292422433184793e-07,1.9139055899031586e-15,2.0321411932614836e-07
cosmx_bcc_spot_0000029044,1.977617317363326e-15,0.9999993846607754,1.977617317363326e-15,1.977617317363326e-15,2.0514657301369375e-08,1.977617317363326e-15,5.94824551064912e-07,1.977617317363326e-15,1.977617317363326e-15,1.977617317363326e-15,1.977617317363326e-15
cosmx_bcc_spot_0000029446,1.5774833164319917e-12,0.9993242628631464,1.5250107295154537e-11,1.965765754467583e-15,5.550121749089614e-06,1.965765754467583e-15,0.0006701869974272923,1.965765754467583e-15,1.965765754467583e-15,1.965765754467583e-15,8.396018059305775e-13
cosmx_bcc_spot_0000040460,1.944055533641877e-15,0.8205378250879579,1.71998109081118e-08,0.024608996250446463,0.14130190217887678,1.944055533641877e-15,1.944055533641877e-15,1.944055533641877e-15,0.013551259282896012,1.944055533641877e-15,1.944055533641877e-15
cosmx_bcc_spot_0000040870,1.9531181590809167e-15,0.8377459036687072,3.1290386279232064e-12,1.9531181590809167e-15,0.16225409627894058,1.9531181590809167e-15,4.920903552863715e-11,1.9531181590809167e-15,1.9531181590809167e-15,1.9531181590809167e-15,1.9531181590809167e-15
cosmx_bcc_spot_0000040899,1.727899059094667e-07,0.17309944724697712,0.024382757100141265,0.2621925511140415,0.5402444708685568,5.8956320458813276e-05,2.1644405419102788e-05,1.9930378077320657e-15,1.4419165713191604e-10,1.9930378077320657e-15,1.0303845616984145e-11
cosmx_bcc_spot_0000041305,3.9482651567529706e-05,0.665923719287327,0.02798150596780227,0.15853003706026902,0.1411210945627897,0.005831200832865487,1.9120120034020614e-15,1.9120120034020614e-15,0.000572461956452602,1.9120120034020614e-15,4.976809205303313e-07
cosmx_bcc_spot_0000042086,4.3495160243015094e-08,0.7917437562473099,1.3470761708141167e-09,0.07196712340800716,0.1362890550628195,2.1916207098649906e-12,2.0436850966651385e-08,1.879172141490903e-15,1.1571705367946236e-14,1.879172141490903e-15,5.688748031590206e-13
cosmx_bcc_spot_0000042481,1.951529993543766e-15,0.8812870881256377,1.951529993543766e-15,1.951529993543766e-15,0.11870998929534465,1.951529993543766e-15,2.922579001746915e-06,1.951529993543766e-15,1.951529993543766e-15,1.951529993543766e-15,1.951529993543766e-15
cosmx_bcc_spot_0000042518,1.8807864172253224e-15,0.9434663388597776,1.8807864172253224e-15,0.0002722481874380741,0.055495896626994126,1.8807864172253224e-15,0.0007655163257767672,1.8807864172253224e-15,1.8807864172253224e-15,1.8807864172253224e-15,1.8807864172253224e-15
cosmx_bcc_spot_0000042886,1.9367265375657678e-15,0.8478040906662778,6.90151675318049e-12,1.0385728807543026e-08,0.1277471388276276,1.9367265375657678e-15,0.01209911135568944,1.9367265375657678e-15,0.012349648757764946,1.9367265375657678e-15,1.9367265375657678e-15
cosmx_bcc_spot_0000042917,1.947822717273622e-15,0.7386894217005762,1.649303278211723e-10,0.15730185470611505,0.10379721136775631,1.947822717273622e-15,0.00021151200322532752,1.947822717273622e-15,5.738683702162748e-11,1.947822717273622e-15,1.947822717273622e-15
cosmx_bcc_spot_0000042921,1.7727311735241778e-15,0.9914660829076752,1.7727311735241778e-15,1.7727311735241778e-15,0.0059312499665954066,1.7727311735241778e-15,1.7727311735241778e-15,0.0026026671257148547,1.7727311735241778e-15,1.7727311735241778e-15,1.7727311735241778e-15
cosmx_bcc_spot_0000043326,1.911410344571127e-15,0.7968003160187586,1.3248459392404057e-07,0.033523781920218786,0.16258715776567229,1.911410344571127e-15,1.3492987701714846e-07,1.911410344571127e-15,0.006542822106923846,0.0005456547739477931,1.911410344571127e-15
